duration,cast_total_facebook_likes,title_year,imdb_score,movie_facebook_likes,director_id,actor_2_id,actor_1_id,actor_3_id,Action,Sport,Reality-TV,Animation,Western,Music,Comedy,Adventure,Short,Musical,Documentary,Film-Noir,News,Sci-Fi,Game-Show,War,Thriller,Fantasy,Drama,Horror,Family,Mystery,Biography,Crime,History,Romance,language_id,country_id,content_rating_id,movie_title
133,2538,2002,6.1,0,98,125,97,133,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Die Another Day
116,2097,2016,5.5,62000,99,126,98,134,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ghostbusters
153,26029,1998,6.6,11000,27,127,99,135,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Armageddon
88,14823,2002,6.1,2000,15,128,14,124,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,Men in Black II
115,31523,2007,6.3,3000,43,129,49,136,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Beowulf
95,36095,2016,7.2,24000,100,98,6,137,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Kung Fu Panda 3
133,21768,2011,7.4,35000,61,114,56,138,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Mission: Impossible - Ghost Protocol
97,20645,2012,7.3,25000,101,130,25,139,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,Rise of the Guardians
90,1997,2005,6.1,2000,102,131,100,140,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Fun with Dick and Jane
154,11945,2003,7.7,0,103,132,56,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,The Last Samurai
150,26490,2014,6.1,51000,18,133,34,142,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,Exodus: Gods and Kings
127,39284,2009,8.0,19000,34,134,8,143,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Star Trek
121,40484,2002,7.3,5000,6,6,6,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Spider-Man
102,23378,2014,7.9,46000,64,135,69,144,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,How to Train Your Dragon 2
126,19769,2016,5.5,24000,104,136,69,145,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Gods of Egypt
121,2705,2005,5.0,0,49,137,101,146,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Stealth
215,2530,2009,7.7,18000,10,138,102,147,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,Watchmen
127,6171,1998,6.6,0,105,139,54,148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,Lethal Weapon 4
138,1814,2003,5.7,0,106,140,103,149,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hulk
122,31958,2013,5.8,42000,107,141,50,150,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,G.I. Joe: Retaliation
124,13073,2005,6.0,0,108,59,72,151,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Sahara
106,15015,2001,6.4,0,109,142,26,152,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Final Fantasy: The Spirits Within
124,19761,2011,6.9,46000,90,143,104,80,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Captain America: The First Avenger
128,2037,1999,6.4,2000,77,144,105,153,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,The World Is Not Enough
138,1205,2003,7.4,0,110,145,106,154,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Master and Commander: The Far Side of the World
115,59177,2012,5.5,65000,111,71,83,155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,The Twilight Saga: Breaking Dawn - Part 2
100,62644,2011,5.9,0,83,40,86,39,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,Happy Feet 2
135,5811,2008,6.8,0,112,146,95,156,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Incredible Hulk
60,1687,0,7.5,0,113,147,107,157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,Miami Vice
117,1950,2016,6.8,27000,38,148,108,158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,The BFG
156,57108,2015,8.1,190000,114,86,20,159,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,The Revenant
96,17416,2013,6.5,13000,115,149,32,160,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Turbo
107,43291,2011,7.2,26000,1,48,1,161,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Rango
92,19963,2014,6.7,11000,79,150,38,162,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Penguins of Madagascar
115,17369,2007,8.1,0,116,112,109,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,The Bourne Ultimatum
92,12754,2008,7.6,6000,117,151,60,164,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Kung Fu Panda
117,5730,2015,7.4,61000,118,152,65,165,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ant-Man
146,49355,2013,7.6,82000,70,153,37,166,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The Hunger Games: Catching Fire
115,59177,2012,5.5,65000,111,71,83,155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,The Twilight Saga: Breaking Dawn - Part 2
94,17883,2015,6.7,26000,119,154,110,167,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,Home
116,12758,2005,6.5,0,38,155,56,168,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,War of the Worlds
147,12954,2003,6.6,0,27,156,14,169,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,Bad Boys II
90,5046,2011,6.7,16000,74,157,111,170,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,Puss in Boots
101,12406,2010,6.4,23000,120,158,60,171,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Salt
138,32355,2014,5.8,71000,121,159,82,172,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Noah
107,4631,2011,7.4,44000,38,160,112,173,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,The Adventures of Tintin
142,33284,2004,7.8,11000,122,117,113,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,Harry Potter and the Prisoner of Azkaban
165,921,2008,6.6,0,35,161,87,174,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,0,Australia
100,14168,2013,4.9,37000,93,162,14,175,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,After Earth
82,2945,2000,6.5,0,123,163,114,176,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,Dinosaur
107,11036,2011,7.5,40,124,164,115,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Harry Potter and the Deathly Hallows: Part II
98,53587,2014,6.2,11000,80,103,86,110,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,Night at the Museum: Secret of the Tomb
95,46120,2010,7.3,13000,125,40,6,178,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Megamind
159,13191,2001,7.5,16000,126,165,113,179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,Harry Potter and the Sorcerer's Stone
96,31549,2013,5.6,20000,127,60,32,180,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,R.I.P.D.
120,699,2016,8.2,0,67,87,73,91,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,6,1,Godzilla Resurgence
143,48184,2003,8.1,10000,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pirates of the Caribbean: The Curse of the Black Pearl
107,14719,2010,6.4,25,124,166,115,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,Harry Potter and the Deathly Hallows: Part I
123,81385,2014,6.7,52000,70,89,37,95,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The Hunger Games: Mockingjay - Part 1
174,16008,2006,6.6,0,84,167,33,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,The Da Vinci Code
101,1031,2014,6.4,0,128,168,116,183,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,Rio 2
134,20952,2003,7.5,0,11,169,25,184,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,X-Men 2
132,55345,2011,7.3,54000,41,84,74,185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Fast Five
129,22403,2011,7.5,39000,129,170,21,186,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Sherlock Holmes: A Game of Shadows
106,18003,2010,5.8,15000,112,88,22,187,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Clash of the Titans
113,1441,1990,7.5,0,130,171,117,188,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Total Recall
102,1815,1999,6.6,0,131,172,118,189,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,The 13th Warrior
135,12175,2012,6.7,31000,132,173,119,190,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The Bourne Legacy
125,2699,1997,3.7,0,133,174,120,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman & Robin
110,4146,2000,6.0,0,84,175,121,192,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,How the Grinch Stole Christmas
124,20553,2004,6.4,19000,42,68,40,193,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The Day After Tomorrow
123,11930,2000,6.1,0,134,176,56,146,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Mission: Impossible II
130,2684,2000,6.4,0,72,177,122,194,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,The Perfect Storm
92,15302,2007,5.6,0,135,178,104,97,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,Fantastic 4: Rise of the Silver Surfer
127,2121,2012,8.0,122000,106,179,123,195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,Life of Pi
123,14017,2007,5.2,0,136,180,76,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Ghost Rider
123,13752,2016,7.1,31000,116,181,109,197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Jason Bourne
107,4046,2003,4.8,0,32,182,124,198,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Charlie's Angels: Full Throttle
124,24098,2012,7.0,97000,18,99,125,122,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,Prometheus
77,2682,2002,5.4,459,97,183,126,199,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,Stuart Little 2
109,17689,2013,6.6,61000,137,72,109,200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,Elysium
134,17159,2004,6.7,0,138,184,127,201,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The Chronicles of Riddick
117,14161,2014,6.2,60000,139,185,61,202,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,RoboCop
135,902,2008,6.1,0,44,186,128,203,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Speed Racer
121,993,2010,5.3,0,140,187,129,204,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,How Do You Know
117,12731,2010,6.3,11000,141,188,56,169,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Knight and Day
124,22004,2013,7.0,71000,28,119,130,205,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Oblivion
140,44042,2005,7.6,10000,142,61,131,206,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Star Wars: Episode III - Revenge of the Sith
142,42990,2002,6.7,0,142,61,131,206,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Star Wars: Episode II - Attack of the Clones
92,15013,2001,8.1,0,45,37,26,207,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,"Monsters, Inc."
138,23755,2013,6.7,68000,141,189,25,208,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,The Wolverine
136,37723,1999,6.5,13000,142,101,131,209,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,Star Wars: Episode I - The Phantom Menace
98,43286,2013,7.3,28000,143,190,32,210,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,The Croods
116,1609,2008,5.1,291,144,191,132,211,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,9,1,Asterix at the Olympic Games
153,15046,2002,6.0,0,134,192,76,212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,Windtalkers
120,46719,2016,6.1,16000,145,16,8,213,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,The Huntsman: Winter's War
101,2690,2014,5.9,62000,88,193,133,214,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teenage Mutant Ninja Turtles
91,87,2013,7.8,147000,122,194,134,215,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,Gravity
108,1569,1997,5.8,0,146,195,135,216,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Dante's Peak
112,8306,2016,6.3,12000,147,196,136,217,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teenage Mutant Ninja Turtles: Out of the Shadows
100,1261,2015,4.3,41000,148,197,137,218,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fantastic Four
108,55486,2006,6.4,3000,80,103,86,110,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,Night at the Museum
114,16718,2015,6.1,52000,149,178,138,219,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,San Andreas
119,2958,1997,6.5,0,150,125,139,220,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Tomorrow Never Dies
142,19454,2000,7.1,4000,42,198,140,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,The Patriot
125,19359,2004,6.4,0,151,199,75,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Ocean's Twelve
126,22722,2005,6.5,0,52,98,75,222,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Mr. & Mrs. Smith
119,22622,2015,6.3,27000,127,200,141,223,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Insurgent
170,34582,2004,7.5,0,48,201,20,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,The Aviator
85,1173,2010,4.9,0,46,202,142,225,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,Gulliver's Travels
119,13391,2011,5.8,14000,152,203,2,226,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,The Green Hornet
60,1655,0,7.6,0,113,204,143,227,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,The A-Team
102,10583,2014,6.2,71000,153,205,144,228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,4,300: Rise of an Empire
103,692,2011,5.5,31000,154,206,145,229,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,The Smurfs
76,13607,2004,5.4,304,155,207,26,230,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,Home on the Range
120,12452,2016,5.8,12000,127,200,19,116,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Allegiant
127,22254,2011,7.1,36000,80,208,25,231,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Real Steel
105,914,2013,5.4,0,154,209,146,232,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,The Smurfs 2
121,2027,1997,3.7,894,156,36,147,233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,Speed 2: Cruise Control
114,12908,2013,6.7,123000,81,210,42,234,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ender's Game
129,13961,2007,7.2,0,157,211,99,235,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Live Free or Die Hard
171,22342,2001,8.8,21000,16,1,18,236,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,The Lord of the Rings: The Fellowship of the Ring
120,3175,2004,5.8,0,158,212,51,237,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Around the World in 80 Days
165,14196,2001,6.8,0,159,102,14,238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,Ali
82,2762,2003,3.8,946,160,213,148,239,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,The Cat in the Hat
115,12068,2004,7.1,0,104,42,14,240,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"I, Robot"
194,19600,2005,7.2,0,18,1,22,241,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,Kingdom of Heaven
84,3382,1999,5.9,0,97,214,149,242,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,2,Stuart Little
97,2480,2009,7.1,5000,161,215,150,243,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,The Princess and the Frog
151,14831,2015,8.1,153000,18,216,109,244,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,The Martian
22,5,0,7.2,0,162,217,151,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"10,000 B.C."
136,34839,2005,6.9,0,27,127,59,89,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,The Island
104,3133,2001,4.4,53,163,218,152,74,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,4,Town & Country
127,29069,2000,6.5,0,164,98,76,245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Gone in Sixty Seconds
171,6521,2000,8.5,21000,18,219,153,246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,Gladiator
145,12546,2002,7.7,0,38,220,56,247,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Minority Report
174,35672,2002,7.4,0,126,221,113,248,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,Harry Potter and the Chamber of Secrets
144,9125,2006,8.0,0,30,222,144,249,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Casino Royale
119,2776,2001,5.7,0,24,223,154,250,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Planet of the Apes
153,2829,1991,8.5,13000,0,224,155,251,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Terminator 2: Judgment Day
140,64599,2009,7.0,0,159,3,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,4,Public Enemies
176,20354,2007,7.8,0,18,225,156,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,American Gangster
141,4528,1994,7.2,0,0,226,157,253,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,True Lies
106,19906,2009,6.4,0,165,227,156,254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,The Taking of Pelham 1 2 3
98,24082,2010,5.5,0,166,228,158,255,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Little Fockers
116,20233,2010,6.7,16000,167,229,138,256,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,The Other Guys
115,3454,1996,6.1,0,168,230,159,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,4,Eraser
165,40978,2012,8.5,199000,169,231,20,197,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Django Unchained
91,4842,1996,6.9,0,170,232,124,258,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3,The Hunchback of Notre Dame
78,2039,2000,7.3,0,171,233,160,259,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,The Emperor's New Groove
103,57881,2012,6.7,108000,172,234,35,260,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,The Expendables 2
131,13679,2004,6.9,0,71,235,76,261,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,National Treasure
